privName,PrivCount
apps.refine.mizmooz.permission.C2D_MESSAGE,1
apps.refine.singaporemice.permission.C2D_MESSAGE,1
apps.refine.tao.permission.C2D_MESSAGE,1
apps.refine.w39.permission.C2D_MESSAGE,1
apps.refine.wooloomoloo.permission.C2D_MESSAGE,1
apps.refine.zacs.permission.C2D_MESSAGE,1
apps.sd.blue.permission.C2D_MESSAGE,1
apps.sd.donglin.permission.C2D_MESSAGE,1
apps.sd.holyland.permission.C2D_MESSAGE,1
apps.sd.lasvegas.permission.C2D_MESSAGE,1
apps.sd.pohsengjewellers.permission.C2D_MESSAGE,1
apps.sd.praisenglory.permission.C2D_MESSAGE,1
apps.soumaila.c.permission.C2D_MESSAGE,1
apps4less.apps327668.permission.C2D_MESSAGE,1
appsmoment.appskreator1.imanlaundry.permission.C2D_MESSAGE,1
appsmoment.appskreator1.imanlaundry.permission.MAPS_RECEIVE,1
appsvolcano.nikilee2010.minisunSaver.permission.C2D_MESSAGE,1
appsvolcano.nikilee2010.minisunSaver.permission.MAPS_RECEIVE,1
aquaponics.how.to.permission.C2D_MESSAGE,1
arhamsoftwarehouse.freeparkingplaces.permission.MAPS_RECEIVE,1
arointech.odsay.BusLine.permission.C2D_MESSAGE,1
arrima.smart.app.permission.C2D_MESSAGE,1
asapp.carwash911.permission.MAPS_RECEIVE,1
asia.appetizer730765.permission.C2D_MESSAGE,1
asia.appetizer730765.permission.MAPS_RECEIVE,1
asia.tvsong.cndjrshfo.permission.C2D_MESSAGE,1
asm.onlinequiz.permission.C2D_MESSAGE,1
astock.alzza.permission.C2D_MESSAGE,1
at.apa.pdfwlclient.derstandard.permission.C2D_MESSAGE,1
at.apa.pdfwlclient.elektroundwirtschaft.permission.C2D_MESSAGE,1
at.apa.pdfwlclient.lensing_ruhrnachrichten.permission.C2D_MESSAGE,1
at.apa.pdfwlclient.medienhausbauer.permission.C2D_MESSAGE,1
at.apa.pdfwlclient.schaffhausernachrichten.permission.C2D_MESSAGE,1
at.bluesource.mobilepocket.permission.C2D_MESSAGE,1
at.nextstop.hannover.permission.C2D_MESSAGE,1
at.nextstop.mannheim.permission.C2D_MESSAGE,1
at.oberoesterreichguide.permission.MAPS_RECEIVE,1
at.orf.android.orfburgenland.permission.C2D_MESSAGE,1
at.orf.android.orfkaernten.permission.C2D_MESSAGE,1
at.orf.android.orfoberoesterreich.permission.C2D_MESSAGE,1
at.tjblj.app.permission.C2D_MESSAGE,1
at.trafficpass.parkmequick.parkmequick.maps.permission.MAPS_RECEIVE,1
att.baga.permission.MAPS_RECEIVE,1
au.com.burnsred.lef.LefTabletApp.permission.C2D_MESSAGE,1
au.com.digitalunion.citytoyota.permission.C2D_MESSAGE,1
au.com.mca.insight.permission.C2D_MESSAGE,1
au.com.michaelsoft.vehiclelogger.permission.MAPS_RECEIVE,1
au.com.mypype.permission.C2D_MESSAGE,1
au.com.nxfm.permission.C2D_MESSAGE,1
au.com.ozforex.permission.C2D_MESSAGE,1
au.com.redethos.cafpg.permission.C2D_MESSAGE,1
au.com.tgshairstudios.cafpg.permission.C2D_MESSAGE,1
au.net.myneeds.car.permission.C2D_MESSAGE,1
audimobile.android.permission.C2D_MESSAGE,1
aul.irm.triviados.permission.C2D_MESSAGE,1
avi.file.videoplayerz.permission.C2D_MESSAGE,1
avotra.CabRouter.permission.C2D_MESSAGE,1
aw.nveco.com.permission.C2D_MESSAGE,1
awindinc.permission.START_ADDON,1
backlight.mikuapp.mikulaboplus.permission.C2D_MESSAGE,1
baduk.study.view.permission.C2D_MESSAGE,1
bagroju.smart.app.permission.C2D_MESSAGE,1
barberiaroig.jordi.permission.C2D_MESSAGE,1
be.appstrakt.flandersclassics.permission.C2D_MESSAGE,1
be.appstrakt.flandersclassics.permission.MAPS_RECEIVE,1
be.createmultimedia.events.its.permission.C2D_MESSAGE,1
be.digitalia.collecto.permission.MAPS_RECEIVE,1
be.intotheweb.app2bizz.dieterennews.permission.C2D_MESSAGE,1
be.pizza.android.permission.C2D_MESSAGE,1
bell.sound.shop.permission.C2D_MESSAGE,1
best.free.censorship.quotes.android.app.permission.C2D_MESSAGE,1
best.free.color.quotes.android.app.permission.C2D_MESSAGE,1
best.free.different.quotes.android.app.permission.C2D_MESSAGE,1
best.free.lonely.quotes.android.app.permission.C2D_MESSAGE,1
best.free.patriotism.quotes.android.app.permission.C2D_MESSAGE,1
best.free.tears.quotes.android.app.permission.C2D_MESSAGE,1
best.free.wit.quotes.android.app.permission.C2D_MESSAGE,1
bestandroid.football.football442.permission.C2D_MESSAGE,1
bg.mobiltel.android.selfcare.permission.MAPS_RECEIVE,1
biz.app4mobile.app_01f320f9e79d42a0a644a4b01184dd8d.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_01f320f9e79d42a0a644a4b01184dd8d.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_01fc189dbbaf4025860df2cb90c1b309.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_01fc189dbbaf4025860df2cb90c1b309.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_03af42bdc26241efbfeaafd3e8fc5951.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_03af42bdc26241efbfeaafd3e8fc5951.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_0ae3c2c920024136932608f08f11dae4.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_0ae3c2c920024136932608f08f11dae4.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_1393fd58c6124a628fd32217ef4e2f11.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_1393fd58c6124a628fd32217ef4e2f11.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_1b173f50361b4b5ea6d07287d2251235.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_1b173f50361b4b5ea6d07287d2251235.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_321320719cd5426884758650ebd4406e.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_321320719cd5426884758650ebd4406e.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_45136ff284b74a02a3c5a38fd15db2a9.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_45136ff284b74a02a3c5a38fd15db2a9.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_472ca19a04024cb9913efc7444336a5a.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_472ca19a04024cb9913efc7444336a5a.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_48fd7ea7120343ddb33ebabdcbe04262.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_48fd7ea7120343ddb33ebabdcbe04262.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_4a7d7e118ecb4bd98894159de7e6c47f.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_4a7d7e118ecb4bd98894159de7e6c47f.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_4e611ac2969045c197909ef77c1a8098.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_4e611ac2969045c197909ef77c1a8098.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_550a0de3f259463c8109f403e3aa548c.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_550a0de3f259463c8109f403e3aa548c.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_55e772c823584556bc4a5f74534fa33d.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_55e772c823584556bc4a5f74534fa33d.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_6309c57309f24eec990b7f4db1e31740.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_6309c57309f24eec990b7f4db1e31740.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_6527905aa8214665ba9f0021059cc51d.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_660cf05be64f43cb889b69316d91f315.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_660cf05be64f43cb889b69316d91f315.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_6db063797ab048cc86abbecb34294845.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_6db063797ab048cc86abbecb34294845.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_78710ac71a81407a8daf7819046ec82a.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_78710ac71a81407a8daf7819046ec82a.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_9135f8f38383489f9f4ca85632c69b41.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_9135f8f38383489f9f4ca85632c69b41.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_97398aac033542ef9b8ceb1d5a9f4d1a.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_97398aac033542ef9b8ceb1d5a9f4d1a.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_988f169e52ee48e6a325ab9abef407bd.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_988f169e52ee48e6a325ab9abef407bd.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_99e3d1b15f4643cd9628858a66858dda.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_a32988a39a7140509433a4b08c933661.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_a32988a39a7140509433a4b08c933661.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_a50cbf5700d14aad89c0ffdd59a439e6.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_a50cbf5700d14aad89c0ffdd59a439e6.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_a90d51995bdf480393c10045896e3f60.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_a90d51995bdf480393c10045896e3f60.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_bad3dc148ae64e6eb47d339c0004c33c.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_bad3dc148ae64e6eb47d339c0004c33c.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_c0dc152b587d4b80a4f0ba42af351c69.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_c0dc152b587d4b80a4f0ba42af351c69.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_c20501cd42b2421d81be055f1e70cc73.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_c20501cd42b2421d81be055f1e70cc73.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_c27089b7222c4541bd28ef14988438de.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_c27089b7222c4541bd28ef14988438de.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_ca4cb497398c46e980ce125ee50730f5.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_ca4cb497398c46e980ce125ee50730f5.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_cc3d49cfb2dd4e9e9e1f0b30bd681522.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_cc3d49cfb2dd4e9e9e1f0b30bd681522.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_d974c8c30cc342468b5f0fa5a908c6d9.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_d974c8c30cc342468b5f0fa5a908c6d9.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_dbc2080c09e84b7daf3fa62da88aee64.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_dbc2080c09e84b7daf3fa62da88aee64.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_e928a2e7774b4399afee04a2fe6e2df7.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_e928a2e7774b4399afee04a2fe6e2df7.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_ef699317000941e981cbd91c28c1cd71.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_ef699317000941e981cbd91c28c1cd71.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_f1a1ae4ec2034db8b95b73614fe65b04.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_f1a1ae4ec2034db8b95b73614fe65b04.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_f6bb764001764deea19bd59fc03cc014.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_f6bb764001764deea19bd59fc03cc014.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_f6ebb3c507494edbbc5c9273fcbee65c.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_f6ebb3c507494edbbc5c9273fcbee65c.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_f98e84e974ee45dd8236083aae32ead8.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_f98e84e974ee45dd8236083aae32ead8.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_fc3ccb50062a4bed802ab9054d027899.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_fc3ccb50062a4bed802ab9054d027899.app.permission.RECEIVE_ADM_MESSAGE,1
biz.app4mobile.app_fd43c7e6359349c19eaedc77806f425b.app.permission.C2D_MESSAGE,1
biz.app4mobile.app_fd43c7e6359349c19eaedc77806f425b.app.permission.RECEIVE_ADM_MESSAGE,1
biz.apporiginal.creditcall.permission.C2D_MESSAGE,1
biz.bdgroup.voicecards.permission.C2D_MESSAGE,1
biz.buildapps.ColiseeForm.permission.C2D_MESSAGE,1
biz.buildapps.KLSDiscotheque.permission.C2D_MESSAGE,1
biz.buildapps.LeKlubFougeres.permission.C2D_MESSAGE,1
biz.buildapps.LeQG52.permission.C2D_MESSAGE,1
biz.buildapps.LittleClub13.permission.C2D_MESSAGE,1
biz.buildapps.OscarClub.permission.C2D_MESSAGE,1
biz.buildapps.VAMOSCLUB.permission.C2D_MESSAGE,1
biz.buildapps.ZeBarPontivy.permission.C2D_MESSAGE,1
biz.desta.android.znyzhky.permission.C2D_MESSAGE,1
biz.onomato.frskydash.permission.MAPS_RECEIVE,1
biz.zetesis.abidoru.permission.C2D_MESSAGE,1
biz.zetesis.abidoru.permission.RECEIVE,1
bkav.bpb.main.WRITE_PROVIDER,1
blenchi.voz.di.bonaire.permission.C2D_MESSAGE,1
bluey.com.locationingooglemapv2.permission.MAPS_RECEIVE,1
bnft.dood.permission.C2D_MESSAGE,1
bo.gob.impuestos.OficinaMovil.permission.C2D_MESSAGE,1
bokf.ib.android.market.bok.permission.C2D_MESSAGE,1
boram.smart.app.permission.C2D_MESSAGE,1
borsacepte.android.permission.C2D_MESSAGE,1
br.adm.p9445jh.permission.C2D_MESSAGE,1
br.adm.p9445jh.permission.MAPS_RECEIVE,1
br.com.aleste.mobile.androidAgent.tz0.permission.C2D_MESSAGE,1
br.com.amt.permission.C2D_MESSAGE,1
br.com.apppasseicomcurso.tecnicobancarionovocaixaf.permission.C2D_MESSAGE,1
br.com.blocosderua.android.permission.MAPS_RECEIVE,1
br.com.cpub.permission.MAPS_RECEIVE,1
br.com.devlooping.isa.permission.C2D_MESSAGE,1
br.com.doissamobile.guiacidade.balneariocamboriu.permission.C2D_MESSAGE,1
br.com.fiat.vemprarua.permission.MAPS_RECEIVE,1
br.com.gvt.softphone.falevono.permission.C2D_MESSAGE,1
br.com.ideiasmobile.parazao2014.permission.C2D_MESSAGE,1
br.com.jac.conquista.negotti.permission.C2D_MESSAGE,1
br.com.meacordenoponto.permission.MAPS_RECEIVE,1
br.com.mobicare.oi.nonodigito.permission.C2D_MESSAGE,1
br.com.modulo.boardview.jmjsigacruz.permission.MAPS_RECEIVE,1
br.com.modulo.jmjperegrino.permission.MAPS_RECEIVE,1
br.com.pbasoftware.biotrigo.permission.C2D_MESSAGE,1
br.com.popcode.zons.maps.permission.MAPS_RECEIVE,1
br.com.reclameaqui.permission.C2D_MESSAGE,1
br.com.restauranteweb_ponto_chic.gcm.permission.C2D_MESSAGE,1
br.com.segware.sigmavtr.permission.C2D_MESSAGE,1
br.com.segware.sigmavtr.permission.MAPS_RECEIVE,1
br.com.uol.mma.permission.C2D_MESSAGE,1
br.com.vadetaxi.taxista.permission.C2D_MESSAGE,1
br.com.vadetaxi.taxista.permission.MAPS_RECEIVE,1
br.com.xds.mobile.cbr2014.permission.C2D_MESSAGE,1
br.com.xds.mobile.infectologia2014.permission.C2D_MESSAGE,1
br.com.zonasul.permission.C2D_MESSAGE,1
br.org.eldorado.uolcopa.permission.C2D_MESSAGE,1
br.pucrs.permission.C2D_MESSAGE,1
br.usjt.android.permission.C2D_MESSAGE,1
brd.bankingapp.android.permission.C2D_MESSAGE,1
bulat.diet.helper_ru.permission.C2D_MESSAGE,1
ca.albertahealthservices.mobile.permission.C2D_MESSAGE,1
cafeFrappe.fr.jsam.permission.C2D_MESSAGE,1
camera.canonelph135.permission.C2D_MESSAGE,1
camera.nikon1v3.permission.C2D_MESSAGE,1
camera.samsungwb35f.permission.C2D_MESSAGE,1
cannataros.italianfood.chino.permission.C2D_MESSAGE,1
capitec.remote.permission.C2D_MESSAGE,1
casino.kingdom_casino_005.permission.C2D_MESSAGE,1
casino.kingdom_casino_007.permission.C2D_MESSAGE,1
cbg.web3.vimax.permission.MAPS_RECEIVE,1
cc.callsaver.gcm.permission.C2D_MESSAGE,1
cc.conference.esdr2014.permission.C2D_MESSAGE,1
cc.conferences.efi2014.permission.C2D_MESSAGE,1
cc.conferences.ise2014.permission.C2D_MESSAGE,1
cc.telecomdigital.MangoPro.permission.C2D_MESSAGE,1
ccmb.tegracom.com.permission.C2D_MESSAGE,1
ccom.cardpoint.shop.permission.KB_PAYMENT,1
ccom.frequency.app.permission.MAPS_RECEIVE,1
ccom.justsikh.oyepunjabi.quiz.permission.C2D_MESSAGE,1
ccom.partners.savithri.permission.C2D_MESSAGE,1
cdk.unwire.projects.dart.permission.C2D_MESSAGE,1
cedacri.mobile.bank.crbolzano.permission.C2D_MESSAGE,1
cedacri.mobile.bank.crbolzano.permission.PUSH,1
cellfish.smurfs.permission.C2D_MESSAGE,1
cellum.android.mastercard.mobile.permission.C2D_MESSAGE,1
cellum.pay.android.bulgaria.permission.C2D_MESSAGE,1
ch.alpsoft.leadertop.permission.C2D_MESSAGE,1
ch.alpsoft.tcsvalais.permission.C2D_MESSAGE,1
ch.bullfin.election2014.candidates.permission.C2D_MESSAGE,1
ch.bullfin.election2014.candidates.permission.MAPS_RECEIVE,1
ch.centrado.app.permission.C2D_MESSAGE,1
ch.ctrox.filepush.permission.C2D_MESSAGE,1
ch.geomatic.nendaz.permission.C2D_MESSAGE,1
ch.glue.android.awista.permission.C2D_MESSAGE,1
ch.ibrows.tachlesmobileapp.permission.C2D_MESSAGE,1
ch.innovativeweb.icmsapp.obwalden.permission.MAPS_RECEIVE,1
ch.innovativeweb.icmsapp.portalzuerichseelinth.permission.MAPS_RECEIVE,1
ch.innovativeweb.icmsapp.uri.permission.MAPS_RECEIVE,1
ch.iomedia.SalonAuto2014.permission.C2D_MESSAGE,1
ch.moapp.myebl.permission.C2D_MESSAGE,1
ch.moapp.regiowil.permission.C2D_MESSAGE,1
ch.poinz.permission.C2D_MESSAGE,1
ch.raoul.swapp.gcm.permission.C2D_MESSAGE,1
ch.sbb.mobile.android.b2c.permission.C2D_MESSAGE,1
ch.sbb.mobile.android.b2c.permission.MAPS_RECEIVE,1
ch.sbb.mobile.android.b2c.permission.SBBCONNECT,1
ch.swift.willi.permission.C2D_MESSAGE,1
ch.worldvision.amanzivision.permission.C2D_MESSAGE,1
ch.worldvision.moskito.permission.C2D_MESSAGE,1
ch.xnrsfka.ethz.campus.permission.C2D_MESSAGE,1
ch.zhaw.lsfm.azhawlsfm.permission.MAPS_RECEIVE,1
chat.roid.permission.C2D_MESSAGE,1
chirpE.mobile.ADHA.permission.C2D_MESSAGE,1
choibaionline.gamebaionline.danhbaib1.permission.C2D_MESSAGE,1
choose.right.online.real.estate.school.permission.C2D_MESSAGE,1
chrisman.android.home.metroui2.UPDATE_TILE_PERMISSION,1
cisco.telephony.permission.CALL_INFO_PERMISSION,1
cisco.telephony.permission.CALL_PERMISSION,1
cisco.telephony.permission.DEVICE_INFO_PERMISSION,1
cisco.telephony.permission.DEVICE_PERMISSION,1
cisco.telephony.permission.LINE_INFO_PERMISSION,1
cisco.telephony.permission.LINE_PERMISSION,1
clouddisk.hanbiro.activity.permission.C2D_MESSAGE,1
cloviszh.doinnova.badatech.r999v2.permission.C2D_MESSAGE,1
cn.easytom.easyanywhere.broadcast_permission,1
cn.kuaipan.android.permission.MIPUSH_RECEIVE,1
cn.lql.taogou.permission.JPUSH_MESSAGE,1
cn.menue.nj.amazingsudoku.permission.C2D_MESSAGE,1
cn.menue.photohider.international.permission.C2D_MESSAGE,1
cn.topappmakercn.com.c62.permission.C2D_MESSAGE,1
cn.topappmakercn.com.c62.permission.MAPS_RECEIVE,1
cn.topappmakercn.com.c70.permission.C2D_MESSAGE,1
cn.topappmakercn.com.c70.permission.MAPS_RECEIVE,1
cn.wzh.permission.JPUSH_MESSAGE,1
co.a8b.mgm.permission.C2D_MESSAGE,1
co.bridgecall.permission.C2D_MESSAGE,1
co.ca.daytraderone.permission.C2D_MESSAGE,1
co.callsigns.androidapp.permission.C2D_MESSAGE,1
co.getpack.pack.permission.C2D_MESSAGE,1
co.getpack.pack.permission.MAPS_RECEIVE,1
co.il.realcommerce.permission.C2D_MESSAGE,1
co.il.varod.permission.C2D_MESSAGE,1
co.infinum.redomat.permission.C2D_MESSAGE,1
co.kr.Kodex.permission.C2D_MESSAGE,1
co.kr.keypin.touchschool.permission.C2D_MESSAGE,1
co.kr.medialog.swatandzombie.permission.C2D_MESSAGE,1
co.kr.mobile.service.permission.C2D_MESSAGE,1
co.kr.waplayer_phone.permission.C2D_MESSAGE,1
co.onmymobile.birthday.princy.permission.MAPS_RECEIVE,1
co.stutzen.aiadmk.permission.C2D_MESSAGE,1
co.uk.appsmania670758.permission.C2D_MESSAGE,1
co.uk.appsmania670758.permission.MAPS_RECEIVE,1
co.uk.insightmobile.boc2013.permission.C2D_MESSAGE,1
co.veam.veam31000014.permission.C2D_MESSAGE,1
co.veam.veam31000014.permission.MAPS_RECEIVE,1
co.wefollow.getfollowers2.permission.C2D_MESSAGE,1
co.zaznu.permission.C2D_MESSAGE,1
co.zaznu.permission.MAPS_RECEIVE,1
code.softgames.war.permission.C2D_MESSAGE,1
coffeeweb.leleceramic.permission.C2D_MESSAGE,1
collaboration.honeybee.driver.permission.C2D_MESSAGE,1
com.ABKARIAN.permission.C2D_MESSAGE,1
com.ATsolution.ETTStock.permission.MAPS_RECEIVE,1
com.ATsolution.SHTStock.permission.MAPS_RECEIVE,1
com.ATsolution.WRTStock.permission.MAPS_RECEIVE,1
com.AcuteBraidsApp.permission.C2D_MESSAGE,1
com.AirFighterRaiden.permission.C2D_MESSAGE,1
com.Ama.StarsVsPaparazzi.permission.C2D_MESSAGE,1
com.AmanTel.permission.C2D_MESSAGE,1
com.American.Medicin.Dispose.permission.C2D_MESSAGE,1
com.AnythingGetscom.permission.C2D_MESSAGE,1
com.Atarok.note.permission.MAPS_RECEIVE,1
com.AvonAlwaysBeautiful.permission.C2D_MESSAGE,1
com.BARNES.permission.C2D_MESSAGE,1
com.BCSNails.SecondFloor.permission.C2D_MESSAGE,1
com.BENAVIDES.permission.C2D_MESSAGE,1
com.BRETZYOUNG.permission.C2D_MESSAGE,1
com.BatamPos.permission.C2D_MESSAGE,1
com.Belvins.permission.C2D_MESSAGE,1
com.BertCarson.permission.C2D_MESSAGE,1
com.BodyeBeauty.permission.C2D_MESSAGE,1
com.BodyeBeauty.permission.MAPS_RECEIVE,1
com.Bondicom.permission.C2D_MESSAGE,1
com.CHIROPRACTIC.permission.C2D_MESSAGE,1
com.CallAfrica.TRIBM_SERVICE,1
com.CallAfrica.im.TRIBM_SERVICE,1
com.CallAfrica.permission.C2D_MESSAGE,1
com.CampusSafety.permission.C2D_MESSAGE,1
com.CandanceZavesky.FriendshipBraceletPatterns.permission.C2D_MESSAGE,1
com.CapeOfGoodGames.ludo3dextreme.permission.C2D_MESSAGE,1
com.CheckersByPostFree.permission.C2D_MESSAGE,1
com.CinemaOnline.permission.C2D_MESSAGE,1
com.ClubDL.permission.C2D_MESSAGE,1
com.CoachingToEmpowerInc.permission.C2D_MESSAGE,1
com.Community.permission.C2D_MESSAGE,1
com.ComoProtegerMiMovil.permission.C2D_MESSAGE,1
